id;btag;wpid;kurs
130468;2019-11-29;3;13236.38
130469;2019-12-02;3;12964.68
130470;2019-12-03;3;12989.29
130471;2019-12-04;3;13140.57
130472;2019-12-05;3;13054.80
130473;2019-12-06;3;13166.58
130474;2019-12-09;3;13105.61
130475;2019-12-10;3;13070.72
130476;2019-12-11;3;13146.74
130477;2019-12-12;3;13221.64
130478;2019-12-13;3;13282.72
130479;2019-12-16;3;13407.66
130480;2019-12-17;3;13287.83
130481;2019-12-18;3;13222.16
130482;2019-12-19;3;13211.96
130483;2019-12-20;3;13318.90
130484;2019-12-23;3;13300.98
130485;2019-12-27;3;13337.11
130486;2019-12-30;3;13249.01
130487;2020-01-02;3;13385.93
130488;2020-01-03;3;13219.14
130489;2020-01-06;3;13126.99
130490;2020-01-07;3;13226.83
130491;2020-01-08;3;13320.18
130492;2020-01-09;3;13495.06
130493;2020-01-10;3;13483.31
130494;2020-01-13;3;13451.52
130495;2020-01-14;3;13456.49
130496;2020-01-15;3;13432.30
130497;2020-01-16;3;13429.43
130498;2020-01-17;3;13526.13
130499;2020-01-20;3;13548.94
130500;2020-01-21;3;13555.87
130501;2020-01-22;3;13515.75
130502;2020-01-23;3;13388.42
130503;2020-01-24;3;13576.68
130504;2020-01-27;3;13204.77
130505;2020-01-28;3;13323.69
130506;2020-01-29;3;13345.00
130507;2020-01-30;3;13157.12
130508;2020-01-31;3;12981.97
130509;2020-02-03;3;13045.19
130510;2020-02-04;3;13281.74
130511;2020-02-05;3;13478.33
130512;2020-02-06;3;13574.82
130513;2020-02-07;3;13513.81
130514;2020-02-10;3;13494.03
130515;2020-02-11;3;13627.84
130516;2020-02-12;3;13749.78
130517;2020-02-13;3;13745.43
130518;2020-02-14;3;13744.21
130519;2020-02-17;3;13783.89
130520;2020-02-18;3;13681.19
130521;2020-02-19;3;13789.00
130522;2020-02-20;3;13664.00
130523;2020-02-21;3;13579.33
130524;2020-02-24;3;13035.24
130525;2020-02-25;3;12790.49
130526;2020-02-26;3;12774.88
130527;2020-02-27;3;12367.46
130528;2020-02-28;3;11890.35
130529;2020-03-02;3;11857.87
130530;2020-03-03;3;11985.39
130531;2020-03-04;3;12127.69
130532;2020-03-05;3;11944.72
130533;2020-03-06;3;11541.87
130534;2020-03-09;3;10625.02
130535;2020-03-10;3;10475.49
130536;2020-03-11;3;10438.68
130537;2020-03-12;3;9161.12
130538;2020-03-13;3;9232.08
130539;2020-03-16;3;8742.25
130540;2020-03-17;3;8939.10
130541;2020-03-18;3;8441.70
130542;2020-03-19;3;8610.43
130543;2020-03-20;3;8928.95
130544;2020-03-23;3;8741.15
130545;2020-03-24;3;9700.57
130546;2020-03-25;3;9874.26
130547;2020-03-26;3;10000.95
130548;2020-03-27;3;9632.52
130549;2020-03-30;3;9815.96
130550;2020-03-31;3;9935.84
130551;2020-04-01;3;9544.75
130552;2020-04-02;3;9570.82
130553;2020-04-03;3;9525.77
130554;2020-04-06;3;10075.17
130555;2020-04-07;3;10356.70
130556;2020-04-08;3;10332.89
130557;2020-04-09;3;10564.74
130558;2020-04-14;3;10696.56
130559;2020-04-15;3;10279.76
130560;2020-04-16;3;10301.54
130561;2020-04-17;3;10625.78
130562;2020-04-20;3;10675.90
130563;2020-04-21;3;10249.85
130564;2020-04-22;3;10415.03
130565;2020-04-23;3;10513.79
130566;2020-04-24;3;10336.09
130567;2020-04-27;3;10659.99
130568;2020-04-28;3;10795.63
130569;2020-04-29;3;11107.74
130570;2020-04-30;3;10861.64
130571;2020-05-04;3;10466.79
130572;2020-05-05;3;10729.46
130573;2020-05-06;3;10606.20
130574;2020-05-07;3;10759.27
130575;2020-05-08;3;10904.48
130576;2020-05-11;3;10824.99
130577;2020-05-12;3;10819.50
130578;2020-05-13;3;10542.66
130579;2020-05-14;3;10337.02
130580;2020-05-15;3;10465.17
130581;2020-05-18;3;11058.87
130582;2020-05-19;3;11075.29
130583;2020-05-20;3;11223.71
130584;2020-05-21;3;11065.93
130585;2020-05-22;3;11073.87
130586;2020-05-25;3;11391.28
130587;2020-05-26;3;11504.65
130588;2020-05-27;3;11657.69
130589;2020-05-28;3;11781.13
130590;2020-05-29;3;11586.85
130591;2020-06-02;3;12021.28
130592;2020-06-03;3;12487.36
130593;2020-06-04;3;12430.56
130594;2020-06-05;3;12847.68
130595;2020-06-08;3;12819.59
130596;2020-06-09;3;12617.99
130597;2020-06-10;3;12530.16
130598;2020-06-11;3;11970.29
130599;2020-06-12;3;11949.28
130600;2020-06-15;3;11911.35
130601;2020-06-16;3;12315.66
130602;2020-06-17;3;12382.14
130603;2020-06-18;3;12281.53
130604;2020-06-19;3;12330.76
130605;2020-06-22;3;12262.97
130606;2020-06-23;3;12523.76
130607;2020-06-24;3;12093.94
130608;2020-06-25;3;12177.87
130609;2020-06-26;3;12089.39
130610;2020-06-29;3;12232.12
130611;2020-06-30;3;12310.93
130612;2020-07-01;3;12260.57
130613;2020-07-02;3;12608.46
130614;2020-07-03;3;12528.18
130615;2020-07-06;3;12733.45
130616;2020-07-07;3;12616.80
130617;2020-07-08;3;12494.81
130618;2020-07-09;3;12489.46
130619;2020-07-10;3;12633.71
130620;2020-07-13;3;12799.97
130621;2020-07-14;3;12697.36
130622;2020-07-15;3;12930.98
130623;2020-07-16;3;12874.97
130624;2020-07-17;3;12919.61
130625;2020-07-20;3;13046.92
130626;2020-07-21;3;13171.83
130627;2020-07-22;3;13104.25
130628;2020-07-23;3;13103.39
130629;2020-07-24;3;12838.06
130630;2020-07-27;3;12838.66
130631;2020-07-28;3;12835.28
130632;2020-07-29;3;12822.26
130633;2020-07-30;3;12379.65
130634;2020-07-31;3;12313.36
130635;2020-08-03;3;12646.98
130636;2020-08-04;3;12600.87
130637;2020-08-05;3;12660.25
130638;2020-08-06;3;12591.68
130639;2020-08-07;3;12674.88
130640;2020-08-10;3;12687.53
130641;2020-08-11;3;12946.89
130642;2020-08-12;3;13058.63
130643;2020-08-13;3;12993.71
130644;2020-08-14;3;12901.34
130645;2020-08-17;3;12920.66
130646;2020-08-18;3;12881.76
130647;2020-08-19;3;12977.33
130648;2020-08-20;3;12830.00
130649;2020-08-21;3;12764.80
130650;2020-08-24;3;13066.54
130651;2020-08-25;3;13061.62
130652;2020-08-26;3;13190.15
130653;2020-08-27;3;13096.36
130654;2020-08-28;3;13033.20
130655;2020-08-31;3;12945.38
130656;2020-09-01;3;12974.25
130657;2020-09-02;3;13243.43
130658;2020-09-03;3;13057.77
130659;2020-09-04;3;12842.66
130660;2020-09-07;3;13100.28
130661;2020-09-08;3;12968.33
130662;2020-09-09;3;13237.21
130663;2020-09-10;3;13208.89
130664;2020-09-11;3;13202.84
130665;2020-09-14;3;13193.66
130666;2020-09-15;3;13217.67
130667;2020-09-16;3;13255.37
130668;2020-09-17;3;13208.12
130669;2020-09-18;3;13116.25
130670;2020-09-21;3;12542.44
130671;2020-09-22;3;12594.39
130672;2020-09-23;3;12642.97
130673;2020-09-24;3;12606.57
130674;2020-09-25;3;12469.20
130675;2020-09-28;3;12870.87
130676;2020-09-29;3;12825.82
130677;2020-09-30;3;12760.73
130678;2020-10-01;3;12730.77
130679;2020-10-02;3;12689.04
130680;2020-10-05;3;12828.31
130681;2020-10-06;3;12906.02
130682;2020-10-07;3;12928.57
130683;2020-10-08;3;13042.21
130684;2020-10-09;3;13051.23
130685;2020-10-12;3;13138.41
130686;2020-10-13;3;13018.99
130687;2020-10-14;3;13028.06
130688;2020-10-15;3;12703.75
130689;2020-10-16;3;12908.99
130690;2020-10-19;3;12854.66
130691;2020-10-20;3;12736.95
130692;2020-10-21;3;12557.64
130693;2020-10-22;3;12543.06
130694;2020-10-23;3;12645.75
130695;2020-10-26;3;12177.18
130696;2020-10-27;3;12063.57
130697;2020-10-28;3;11560.51
130698;2020-10-29;3;11598.07
130699;2020-10-30;3;11556.48
130700;2020-11-02;3;11788.28
130701;2020-11-03;3;12088.98
130702;2020-11-04;3;12324.22
130703;2020-11-05;3;12568.09
130704;2020-11-06;3;12480.02
130705;2020-11-09;3;13095.97
130706;2020-11-10;3;13163.11
130707;2020-11-11;3;13216.18
130708;2020-11-12;3;13052.95
130709;2020-11-13;3;13076.72
130710;2020-11-16;3;13138.61
130711;2020-11-17;3;13133.47
130712;2020-11-18;3;13201.89
130713;2020-11-19;3;13086.16
130714;2020-11-20;3;13137.25
130715;2020-11-23;3;13126.97
130716;2020-11-24;3;13292.44
130717;2020-11-25;3;13289.80
130718;2020-11-26;3;13286.57
130719;2020-11-27;3;13335.68
130720;2020-11-30;3;13291.16
130721;2020-12-01;3;13382.30
130722;2020-12-02;3;13313.24
130723;2020-12-03;3;13252.86
130724;2020-12-04;3;13298.96
130725;2020-12-07;3;13271.00
130726;2020-12-08;3;13278.49
130727;2020-12-09;3;13340.26
130728;2020-12-10;3;13295.73
130729;2020-12-11;3;13114.30
130730;2020-12-14;3;13223.16
130731;2020-12-15;3;13362.87
130732;2020-12-16;3;13565.98
130733;2020-12-17;3;13667.25
130734;2020-12-18;3;13630.51
130735;2020-12-21;3;13246.30
130736;2020-12-22;3;13418.11
130737;2020-12-23;3;13587.23
130738;2020-12-28;3;13790.29
130739;2020-12-29;3;13761.38
130740;2020-12-30;3;13718.78
130741;2021-01-04;3;13726.74
130742;2021-01-05;3;13651.22
130743;2021-01-06;3;13891.97
130744;2021-01-07;3;13968.24
130745;2021-01-08;3;14049.53
130746;2021-01-11;3;13936.66
130747;2021-01-12;3;13925.06
130748;2021-01-13;3;13939.71
130749;2021-01-14;3;13988.70
130750;2021-01-15;3;13787.73
130751;2021-01-18;3;13848.35
130752;2021-01-19;3;13815.06
130753;2021-01-20;3;13921.37
130754;2001-01-22;3;6675.00
130755;2001-01-23;3;6722.41
130756;2001-01-24;3;6706.67
130757;2001-01-25;3;6727.49
130758;2001-01-26;3;6695.20
130759;2001-01-29;3;6750.96
130760;2001-01-30;3;6739.30
130761;2001-01-31;3;6795.14
130762;2001-02-01;3;6704.68
130763;2001-02-02;3;6638.20
130764;2001-02-05;3;6628.07
130765;2001-02-06;3;6693.03
130766;2001-02-07;3;6578.96
130767;2001-02-08;3;6636.81
130768;2001-02-09;3;6497.07
130769;2001-02-12;3;6564.91
130770;2001-02-13;3;6557.93
130771;2001-02-14;3;6479.87
130772;2001-02-15;3;6591.67
130773;2001-02-16;3;6439.26
130774;2001-02-19;3;6472.21
130775;2001-02-20;3;6451.57
130776;2001-02-21;3;6347.99
130777;2001-02-22;3;6277.99
130778;2001-02-23;3;6075.34
130779;2001-02-26;3;6189.07
130780;2001-02-27;3;6220.48
130781;2001-02-28;3;6208.24
130782;2001-03-01;3;6123.38
130783;2001-03-02;3;6159.02
130784;2001-03-05;3;6216.38
130785;2001-03-06;3;6284.06
130786;2001-03-07;3;6305.64
130787;2001-03-08;3;6267.06
130788;2001-03-09;3;6204.42
130789;2001-03-12;3;6046.56
130790;2001-03-13;3;5962.93
130791;2001-03-14;3;5794.12
130792;2001-03-15;3;5889.95
130793;2001-03-16;3;5734.49
130794;2001-03-19;3;5657.29
130795;2001-03-20;3;5782.16
130796;2001-03-21;3;5622.09
130797;2001-03-22;3;5388.02
130798;2001-03-23;3;5544.67
130799;2001-03-26;3;5726.97
130800;2001-03-27;3;5938.21
130801;2001-03-28;3;5817.52
130802;2001-03-29;3;5879.30
130803;2001-03-30;3;5829.95
130804;2001-04-02;3;5760.76
130805;2001-04-03;3;5553.46
130806;2001-04-04;3;5597.66
130807;2001-04-05;3;5773.34
130808;2001-04-06;3;5698.88
130809;2001-04-09;3;5781.01
130810;2001-04-10;3;5913.84
130811;2001-04-11;3;5951.16
130812;2001-04-12;3;6002.30
130813;2001-04-17;3;5935.58
130814;2001-04-18;3;6164.88
130815;2001-04-19;3;6181.91
130816;2001-04-20;3;6127.97
130817;2001-04-23;3;6051.48
130818;2001-04-24;3;6124.57
130819;2001-04-25;3;6115.19
130820;2001-04-26;3;6123.66
130821;2001-04-27;3;6175.24
130822;2001-04-30;3;6264.51
130823;2001-05-02;3;6213.84
130824;2001-05-03;3;6089.17
130825;2001-05-04;3;6138.28
130826;2001-05-07;3;6122.62
130827;2001-05-08;3;6108.72
130828;2001-05-09;3;6063.94
130829;2001-05-10;3;6165.18
130830;2001-05-11;3;6141.02
130831;2001-05-14;3;6064.68
130832;2001-05-15;3;6070.38
130833;2001-05-16;3;6148.44
130834;2001-05-17;3;6173.81
130835;2001-05-18;3;6186.87
130836;2001-05-21;3;6249.87
130837;2001-05-22;3;6270.59
130838;2001-05-23;3;6215.25
130839;2001-05-24;3;6278.90
130840;2001-05-25;3;6223.57
130841;2001-05-28;3;6216.83
130842;2001-05-29;3;6120.33
130843;2001-05-30;3;6041.22
130844;2001-05-31;3;6123.26
130845;2001-06-01;3;6125.17
130846;2001-06-04;3;6177.74
130847;2001-06-05;3;6242.13
130848;2001-06-06;3;6192.44
130849;2001-06-07;3;6184.25
130850;2001-06-08;3;6187.21
130851;2001-06-11;3;6162.74
130852;2001-06-12;3;6059.15
130853;2001-06-13;3;6111.94
130854;2001-06-14;3;6031.27
130855;2001-06-15;3;5915.18
130856;2001-06-18;3;5869.04
130857;2001-06-19;3;5922.53
130858;2001-06-20;3;5876.04
130859;2001-06-21;3;5926.38
130860;2001-06-22;3;5941.77
130861;2001-06-25;3;5902.32
130862;2001-06-26;3;5847.79
130863;2001-06-27;3;5833.10
130864;2001-06-28;3;5971.77
130865;2001-06-29;3;6058.38
130866;2001-07-02;3;6109.50
130867;2001-07-03;3;6056.84
130868;2001-07-04;3;6015.72
130869;2001-07-05;3;5999.19
130870;2001-07-06;3;5862.10
130871;2001-07-09;3;5869.86
130872;2001-07-10;3;5816.32
130873;2001-07-11;3;5801.80
130874;2001-07-12;3;5889.88
130875;2001-07-13;3;5928.01
130876;2001-07-16;3;5853.76
130877;2001-07-17;3;5846.66
130878;2001-07-18;3;5728.37
130879;2001-07-19;3;5829.69
130880;2001-07-20;3;5764.06
130881;2001-07-23;3;5791.73
130882;2001-07-24;3;5663.26
130883;2001-07-25;3;5582.76
130884;2001-07-26;3;5675.76
130885;2001-07-27;3;5754.86
130886;2001-07-30;3;5792.19
130887;2001-07-31;3;5861.19
130888;2001-08-01;3;5835.23
130889;2001-08-02;3;5777.28
130890;2001-08-03;3;5735.88
130891;2001-08-06;3;5746.04
130892;2001-08-07;3;5752.51
130893;2001-08-08;3;5614.51
130894;2001-08-09;3;5512.28
130895;2001-08-10;3;5433.49
130896;2001-08-13;3;5453.77
130897;2001-08-14;3;5520.71
130898;2001-08-15;3;5455.44
130899;2001-08-16;3;5361.92
130900;2001-08-17;3;5222.12
130901;2001-08-20;3;5207.83
130902;2001-08-21;3;5216.10
130903;2001-08-22;3;5220.21
130904;2001-08-23;3;5254.04
130905;2001-08-24;3;5387.50
130906;2001-08-27;3;5406.47
130907;2001-08-28;3;5308.78
130908;2001-08-29;3;5305.00
130909;2001-08-30;3;5162.39
130910;2001-08-31;3;5188.17
130911;2001-09-03;3;5094.10
130912;2001-09-04;3;5208.10
130913;2001-09-05;3;5048.08
130914;2001-09-06;3;4875.37
130915;2001-09-07;3;4730.67
130916;2001-09-10;3;4670.13
130917;2001-09-11;3;4273.53
130918;2001-09-12;3;4335.20
130919;2001-09-13;3;4392.39
130920;2001-09-14;3;4115.97
130921;2001-09-17;3;4234.55
130922;2001-09-18;3;4194.85
130923;2001-09-19;3;4041.80
130924;2001-09-20;3;3809.67
130925;2001-09-21;3;3787.23
130926;2001-09-24;3;4038.69
130927;2001-09-25;3;4009.12
130928;2001-09-26;3;4095.32
130929;2001-09-27;3;4184.50
130930;2001-09-28;3;4308.14
130931;2001-10-01;3;4239.97
130932;2001-10-02;3;4304.20
130933;2001-10-03;3;4436.66
130934;2001-10-04;3;4548.13
130935;2001-10-05;3;4487.68
130936;2001-10-08;3;4495.14
130937;2001-10-09;3;4472.42
130938;2001-10-10;3;4613.18
130939;2001-10-11;3;4718.46
130940;2001-10-12;3;4625.13
130941;2001-10-15;3;4548.47
130942;2001-10-16;3;4626.47
130943;2001-10-17;3;4644.82
130944;2001-10-18;3;4574.37
130945;2001-10-19;3;4513.53
130946;2001-10-22;3;4619.32
130947;2001-10-23;3;4704.22
130948;2001-10-24;3;4811.82
130949;2001-10-25;3;4715.60
130950;2001-10-26;3;4820.26
130951;2001-10-29;3;4660.35
130952;2001-10-30;3;4543.97
130953;2001-10-31;3;4559.13
130954;2001-11-01;3;4636.13
130955;2001-11-02;3;4583.31
130956;2001-11-05;3;4755.10
130957;2001-11-06;3;4707.64
130958;2001-11-07;3;4860.66
130959;2001-11-08;3;4993.57
130960;2001-11-09;3;4910.07
130961;2001-11-12;3;4820.37
130962;2001-11-13;3;4946.97
130963;2001-11-14;3;4953.53
130964;2001-11-15;3;5006.33
130965;2001-11-16;3;5062.64
130966;2001-11-19;3;5185.10
130967;2001-11-20;3;5096.18
130968;2001-11-21;3;5087.03
130969;2001-11-22;3;5124.54
130970;2001-11-23;3;5150.97
130971;2001-11-26;3;5114.12
130972;2001-11-27;3;5059.57
130973;2001-11-28;3;4915.95
130974;2001-11-29;3;4936.08
130975;2001-11-30;3;4989.91
130976;2001-12-03;3;4988.43
130977;2001-12-04;3;5013.99
130978;2001-12-05;3;5262.75
130979;2001-12-06;3;5271.29
130980;2001-12-07;3;5199.03
130981;2001-12-10;3;5124.68
130982;2001-12-11;3;5146.45
130983;2001-12-12;3;5062.56
130984;2001-12-13;3;4966.05
130985;2001-12-14;3;4909.42
130986;2001-12-17;3;5067.99
130987;2001-12-18;3;5039.64
130988;2001-12-19;3;4984.68
130989;2001-12-20;3;4934.14
130990;2001-12-21;3;5019.01
130991;2001-12-27;3;5117.13
130992;2001-12-28;3;5160.10
130993;2002-01-02;3;5167.88
130994;2002-01-03;3;5270.29
130995;2002-01-04;3;5318.73
130996;2002-01-07;3;5232.22
130997;2002-01-08;3;5236.37
130998;2002-01-09;3;5288.21
130999;2002-01-10;3;5228.10
131000;2002-01-11;3;5209.97
131001;2002-01-14;3;5065.84
131002;2002-01-15;3;5062.04
131003;2002-01-16;3;4984.20
131004;2002-01-17;3;5133.39
131005;2002-01-18;3;5122.22
131006;2002-01-21;3;5069.74
131007;2002-01-22;3;5045.72
131008;2002-01-23;3;5163.03
131009;2002-01-24;3;5170.43
131010;2002-01-25;3;5156.63
131011;2002-01-28;3;5159.02
131012;2002-01-29;3;5084.52
131013;2002-01-30;3;5052.20
131014;2002-01-31;3;5107.60
131015;2002-02-01;3;5097.06
131016;2002-02-04;3;4984.47
131017;2002-02-05;3;4936.75
131018;2002-02-06;3;4804.41
131019;2002-02-07;3;4862.62
131020;2002-02-08;3;4835.95
131021;2002-02-11;3;4940.00
131022;2002-02-12;3;4884.78
131023;2002-02-13;3;4935.35
131024;2002-02-14;3;4973.77
131025;2002-02-15;3;4862.60
131026;2002-02-18;3;4871.76
131027;2002-02-19;3;4764.05
131028;2002-02-20;3;4780.24
131029;2002-02-21;3;4850.72
131030;2002-02-22;3;4745.58
131031;2002-02-25;3;4863.54
131032;2002-02-26;3;4897.75
131033;2002-02-27;3;4960.22
131034;2002-02-28;3;5039.08
131035;2002-03-01;3;5097.41
131036;2002-03-04;3;5245.84
131037;2002-03-05;3;5228.67
131038;2002-03-06;3;5285.26
131039;2002-03-07;3;5289.43
131040;2002-03-08;3;5359.55
131041;2002-03-11;3;5340.67
131042;2002-03-12;3;5275.81
131043;2002-03-13;3;5245.99
131044;2002-03-14;3;5276.87
131045;2002-03-15;3;5401.11
131046;2002-03-18;3;5426.04
131047;2002-03-19;3;5462.55
131048;2002-03-20;3;5364.70
131049;2002-03-21;3;5348.68
131050;2002-03-22;3;5366.13
131051;2002-03-25;3;5317.38
131052;2002-03-26;3;5390.59
131053;2002-03-27;3;5348.00
131054;2002-03-28;3;5397.29
131055;2002-04-02;3;5311.08
131056;2002-04-03;3;5281.84
131057;2002-04-04;3;5254.95
131058;2002-04-05;3;5260.53
131059;2002-04-08;3;5180.33
131060;2002-04-09;3;5170.25
131061;2002-04-10;3;5265.36
131062;2002-04-11;3;5162.96
131063;2002-04-12;3;5189.64
131064;2002-04-15;3;5244.20
131065;2002-04-16;3;5343.88
131066;2002-04-17;3;5318.55
131067;2002-04-18;3;5262.88
131068;2002-04-19;3;5284.55
131069;2002-04-22;3;5205.47
131070;2002-04-23;3;5192.10
131071;2002-04-24;3;5160.14
131072;2002-04-25;3;5054.41
131073;2002-04-26;3;5000.38
131074;2002-04-29;3;5008.04
131075;2002-04-30;3;5041.20
131076;2002-05-02;3;4964.56
131077;2002-05-03;3;4882.77
131078;2002-05-06;3;4880.67
131079;2002-05-07;3;4872.41
131080;2002-05-08;3;5028.59
131081;2002-05-09;3;4966.47
131082;2002-05-10;3;4871.70
131083;2002-05-13;3;4975.47
131084;2002-05-14;3;5049.08
131085;2002-05-15;3;5072.39
131086;2002-05-16;3;5047.45
131087;2002-05-17;3;5036.41
131088;2002-05-20;3;4998.99
131089;2002-05-21;3;4984.60
131090;2002-05-22;3;4919.50
131091;2002-05-23;3;4879.50
131092;2002-05-24;3;4899.13
131093;2002-05-27;3;4961.54
131094;2002-05-28;3;4918.58
131095;2002-05-29;3;4881.80
131096;2002-05-30;3;4761.96
131097;2002-05-31;3;4818.30
131098;2002-06-03;3;4747.95
131099;2002-06-04;3;4625.79
131100;2002-06-05;3;4624.31
131101;2002-06-06;3;4657.52
131102;2002-06-07;3;4610.18
131103;2002-06-10;3;4589.26
131104;2002-06-11;3;4606.09
131105;2002-06-12;3;4510.18
131106;2002-06-13;3;4470.14
131107;2002-06-14;3;4303.85
131108;2002-06-17;3;4475.10
131109;2002-06-18;3;4433.85
131110;2002-06-19;3;4354.82
131111;2002-06-20;3;4245.68
131112;2002-06-21;3;4232.39
131113;2002-06-24;3;4127.21
131114;2002-06-25;3;4202.97
131115;2002-06-26;3;4099.05
131116;2002-06-27;3;4259.43
131117;2002-06-28;3;4382.56
131118;2002-07-01;3;4366.81
131119;2002-07-02;3;4195.95
131120;2002-07-03;3;4138.14
131121;2002-07-04;3;4258.62
131122;2002-07-05;3;4483.03
131123;2002-07-08;3;4442.33
131124;2002-07-09;3;4369.76
131125;2002-07-10;3;4190.22
131126;2002-07-11;3;4118.50
131127;2002-07-12;3;4130.80
131128;2002-07-15;3;3912.51
131129;2002-07-16;3;3977.75
131130;2002-07-17;3;4092.82
131131;2002-07-18;3;4100.75
131132;2002-07-19;3;3891.88
131133;2002-07-22;3;3691.43
131134;2002-07-23;3;3515.83
131135;2002-07-24;3;3632.66
131136;2002-07-25;3;3520.46
131137;2002-07-26;3;3579.00
131138;2002-07-29;3;3859.78
131139;2002-07-30;3;3878.94
131140;2002-07-31;3;3700.14
131141;2002-08-01;3;3606.45
131142;2002-08-02;3;3532.49
131143;2002-08-05;3;3332.65
131144;2002-08-06;3;3568.64
131145;2002-08-07;3;3465.54
131146;2002-08-08;3;3679.26
131147;2002-08-09;3;3760.86
131148;2002-08-12;3;3647.13
131149;2002-08-13;3;3683.21
131150;2002-08-14;3;3589.92
131151;2002-08-15;3;3665.74
131152;2002-08-16;3;3684.69
131153;2002-08-19;3;3837.67
131154;2002-08-20;3;3768.51
131155;2002-08-21;3;3868.17
131156;2002-08-22;3;3906.55
131157;2002-08-23;3;3828.26
131158;2002-08-26;3;3783.84
131159;2002-08-27;3;3851.34
131160;2002-08-28;3;3682.84
131161;2002-08-29;3;3660.95
131162;2002-08-30;3;3712.94
131163;2002-09-02;3;3609.41
131164;2002-09-03;3;3398.99
131165;2002-09-04;3;3425.90
131166;2002-09-05;3;3354.71
131167;2002-09-06;3;3485.68
131168;2002-09-09;3;3429.22
131169;2002-09-10;3;3494.69
131170;2002-09-11;3;3584.69
131171;2002-09-12;3;3421.87
131172;2002-09-13;3;3361.28
131173;2002-09-16;3;3319.05
131174;2002-09-17;3;3289.13
131175;2002-09-18;3;3124.92
131176;2002-09-19;3;3007.47
131177;2002-09-20;3;3065.73
131178;2002-09-23;3;2914.25
131179;2002-09-24;3;2873.21
131180;2002-09-25;3;2962.50
131181;2002-09-26;3;3020.60
131182;2002-09-27;3;2918.90
131183;2002-09-30;3;2769.03
131184;2002-10-01;3;2865.23
131185;2002-10-02;3;2926.74
131186;2002-10-03;3;2813.30
131187;2002-10-04;3;2714.62
131188;2002-10-07;3;2667.39
131189;2002-10-08;3;2622.09
131190;2002-10-09;3;2597.88
131191;2002-10-10;3;2733.19
131192;2002-10-11;3;2930.74
131193;2002-10-14;3;2850.11
131194;2002-10-15;3;3048.27
131195;2002-10-16;3;3008.93
131196;2002-10-17;3;3172.46
131197;2002-10-18;3;3163.67
131198;2002-10-21;3;3282.67
131199;2002-10-22;3;3155.97
131200;2002-10-23;3;3015.42
131201;2002-10-24;3;3090.01
131202;2002-10-25;3;3102.01
131203;2002-10-28;3;3198.96
131204;2002-10-29;3;3022.01
131205;2002-10-30;3;3113.59
131206;2002-10-31;3;3152.85
131207;2002-11-01;3;3165.16
131208;2002-11-04;3;3327.94
131209;2002-11-05;3;3351.32
131210;2002-11-06;3;3298.84
131211;2002-11-07;3;3155.66
131212;2002-11-08;3;3079.10
131213;2002-11-11;3;3042.06
131214;2002-11-12;3;3115.88
